title,url,discounted_price,original_price
Authentic Lost Vape Centaurus DNA 250C 200W Box Mod - SS Crocodile Stabwood,https://www.cigabuy.com/authentic-lost-vape-centaurus-dna-250c-200w-box-mod-ss-crocodile-stabwood-p-18443.html,,
Authentic VOOPOO Drag Nano 750mAh Pod System Kit - Klein Blue,https://www.cigabuy.com/authentic-voopoo-drag-nano-750mah-pod-system-kit-klein-blue-p-19975.html,€5.46,€16.68 
Authentic Uwell Caliburn G POD kit - Red,https://www.cigabuy.com/authentic-uwell-caliburn-g-pod-kit-red-p-19937.html,,
Authentic Lost Vape Centaurus DNA 250C 200W Mod - Ostrich Tactile Carbon Fiber,https://www.cigabuy.com/authentic-lost-vape-centaurus-dna-250c-200w-mod-ostrich-tactile-carbon-fiber-p-18447.html,,
Authentic Lost Vape Grus 100W TC Box Mod - Gunmetal / Carbon Fiber,https://www.cigabuy.com/authentic-lost-vape-grus-100w-tc-box-mod-gunmetal-carbon-fiber-p-20077.html,,
Authentic Uwell Caliburn G POD kit - Rosy Brown,https://www.cigabuy.com/authentic-uwell-caliburn-g-pod-kit-rosy-brown-p-19940.html,,
Authentic EHPRO Armor COD Semi-Mech Mod 21700 - Blue Hauberk,https://www.cigabuy.com/authentic-ehpro-armor-cod-semi-mech-mod-21700-blue-hauberk-p-18700.html,€13.21,€30.04 
Authentic Suorin iShare 1400mAh Starter Kit - Black,https://www.cigabuy.com/authentic-suorin-ishare-1400mah-starter-kit-black-p-16977.html,€2.64,€37.42 
Authentic Wotofo Profile Unity RTA 3.5/5ml 25MM - Black,https://www.cigabuy.com/authentic-wotofo-profile-unity-rta-355ml-25mm-black-p-14166.html,,
Authentic SMOK Nfix 25W VW Pod Kit 700mAh - Black,https://www.cigabuy.com/authentic-smok-nfix-25w-vw-pod-kit-700mah-black-p-18986.html,€10.57,€19.53 
Authentic Vandyvape Kylin Mini V2 RTA 5ml - SS,https://www.cigabuy.com/authentic-vandyvape-kylin-mini-v2-rta-5ml-ss-p-19965.html,,
Authentic OXVA Origin X 60W 18650 Pod Kit - Black Red Trim,https://www.cigabuy.com/authentic-oxva-origin-x-60w-18650-pod-kit-black-red-trim-p-19696.html,,
Authentic Augvape Intake Sub-Ohm Tank - Matt Black,https://www.cigabuy.com/authentic-augvape-intake-sub-ohm-tank-matt-black-p-19660.html,€12.38,€17.72 
Authentic Freemax Maxpod 550mAh Pod System Kit - White,https://www.cigabuy.com/authentic-freemax-maxpod-550mah-pod-system-kit-white-p-18767.html,€9.25,€16.77 
4 x Authentic Uwell Nunchaku 2 FeCrAI UN2 Meshed-H 0.2ohm Coil,https://www.cigabuy.com/4-x-authentic-uwell-nunchaku-2-fecrai-un2-meshed-h-02ohm-coil-p-16226.html,€5.55,€9.82 
Authentic Uwell Whirl II 3.5ml Sub-Ohm Tank - Black&Red,https://www.cigabuy.com/authentic-uwell-whirl-ii-35ml-sub-ohm-tank-blackred-p-20059.html,,
Authentic Lost vape Thelema 80W Pod Kit 4ml - Black / Grain Leather,https://www.cigabuy.com/authentic-lost-vape-thelema-80w-pod-kit-4ml-black-grain-leather-p-20007.html,,
Authentic Dovpo Topside Dual 200W Squonker Box Mod - Black,https://www.cigabuy.com/authentic-dovpo-topside-dual-200w-squonker-box-mod-black-p-14040.html,,
Authentic Vandyvape Requiem RDA - Matte Black,https://www.cigabuy.com/authentic-vandyvape-requiem-rda-matte-black-p-20049.html,,
1 x Authentic Wotofo H17 Rebuildable Deck Coil - Black,https://www.cigabuy.com/1-x-authentic-wotofo-h17-rebuildable-deck-coil-black-p-19872.html,,
Authentic Lost vape Thelema 80W Pod Kit 4ml - Gunmetal / Grain Leather,https://www.cigabuy.com/authentic-lost-vape-thelema-80w-pod-kit-4ml-gunmetal-grain-leather-p-20008.html,,
Authentic Smok Novo 450mAh Pod Kit Cobra Edition - Prism Chrome,https://www.cigabuy.com/authentic-smok-novo-450mah-pod-kit-cobra-edition-prism-chrome-p-17854.html,€5.55,€7.75 
Authentic Augvape VX217 217W Starter KIT - Black,https://www.cigabuy.com/authentic-augvape-vx217-217w-starter-kit-black-p-19090.html,€34.36,€34.77 
Authentic Ehpro Cold Steel 100 120W TC Box Mod - Grey Champagne,https://www.cigabuy.com/authentic-ehpro-cold-steel-100-120w-tc-box-mod-grey-champagne-p-15782.html,,
Authentic Vaporesso GTX ONE 40W VW Kit 2000mAh - Black,https://www.cigabuy.com/authentic-vaporesso-gtx-one-40w-vw-kit-2000mah-black-p-18959.html,€16.52,€27.13 
1 x Authentic Wotofo H17 Rebuildable Deck Coil - Gunmetal,https://www.cigabuy.com/1-x-authentic-wotofo-h17-rebuildable-deck-coil-gunmetal-p-19875.html,,
Authentic Dovpo Blotto Mini RTA 2/4ML 23.3MM - Blue,https://www.cigabuy.com/authentic-dovpo-blotto-mini-rta-24ml-233mm-blue-p-18871.html,,
5 x Authentic Lost vape Ultra Boost M1 Coil 0.3ohm,https://www.cigabuy.com/5-x-authentic-lost-vape-ultra-boost-m1-coil-03ohm-p-20011.html,,
Authentic Lost Vape Centaurus DNA 250C 200W Mod - Ostrich Chopped Carbon Fiber,https://www.cigabuy.com/authentic-lost-vape-centaurus-dna-250c-200w-mod-ostrich-chopped-carbon-fiber-p-18448.html,,
Authentic Dovpo Odin Mini 75W DNA75C TC Box Mod - Brushed Black,https://www.cigabuy.com/authentic-dovpo-odin-mini-75w-dna75c-tc-box-mod-brushed-black-p-19379.html,,
Authentic Vandy Vape Pyro V3 RDTA 4ML - Matte Black,https://www.cigabuy.com/authentic-vandy-vape-pyro-v3-rdta-4ml-matte-black-p-16136.html,€14.53,€22.36 
Authentic Dovpo Odin Mini 75W DNA75C TC Mod - Brushed Gunmetal,https://www.cigabuy.com/authentic-dovpo-odin-mini-75w-dna75c-tc-mod-brushed-gunmetal-p-19380.html,,
Authentic Vaporesso Luxe II 220W TC Mod - Lava,https://www.cigabuy.com/authentic-vaporesso-luxe-ii-220w-tc-mod-lava-p-19909.html,,
Authentic Hellvape Dead Rabbit V2 RTA - Matte SS,https://www.cigabuy.com/authentic-hellvape-dead-rabbit-v2-rta-matte-ss-p-19174.html,€12.69,€18.82 
Authentic Vandy Vape Pyro V3 RDTA 4ML - Gunmetal,https://www.cigabuy.com/authentic-vandy-vape-pyro-v3-rdta-4ml-gunmetal-p-16137.html,€15.86,€22.36 
Authentic Freemax Fireluke 3 Mesh Sub-Ohm Tank - Red,https://www.cigabuy.com/authentic-freemax-fireluke-3-mesh-sub-ohm-tank-red-p-19169.html,,
Authentic Freemax Maxus 200W  Kit - Blue - Yellow,https://www.cigabuy.com/authentic-freemax-maxus-200w-kit-blue-yellow-p-19159.html,,
Authentic Lost Vape Centaurus DNA 250C 200W Mod - Pearl Fish NZL Abalone Shell,https://www.cigabuy.com/authentic-lost-vape-centaurus-dna-250c-200w-mod-pearl-fish-nzl-abalone-shell-p-18445.html,,
Authentic Steam Crave Aromamizer Ragnar RDTA Advanced Kit Black,https://www.cigabuy.com/authentic-steam-crave-aromamizer-ragnar-rdta-advanced-kit-black-p-19146.html,,
Authentic THC Tauren X-POD System Kit 1000mAh RBA Version - Black,https://www.cigabuy.com/authentic-thc-tauren-x-pod-system-kit-1000mah-rba-version-black-p-16315.html,€22.46,€34.05 
Authentic Wotofo Profile 1.5 RDA 24MM nexMESH - Black,https://www.cigabuy.com/authentic-wotofo-profile-15-rda-24mm-nexmesh-black-p-16505.html,€13.21,€29.79 
Authentic Uwell Valyrian Pod Kit - Metallic Green,https://www.cigabuy.com/authentic-uwell-valyrian-pod-kit-metallic-green-p-19507.html,,
Authentic Freemax Maxus 100W  Kit - Blue - Green,https://www.cigabuy.com/authentic-freemax-maxus-100w-kit-blue-green-p-19162.html,,
Authentic Lost Vape Centaurus DNA 250C 200W Mod - SS Cowhide NZL Abalone Shell,https://www.cigabuy.com/authentic-lost-vape-centaurus-dna-250c-200w-mod-ss-cowhide-nzl-abalone-shell-p-18446.html,,
5 x Authentic Freemax Fireluke 2 TX2 Mesh Coil Kanthal Double 0.2ohm,https://www.cigabuy.com/5-x-authentic-freemax-fireluke-2-tx2-mesh-coil-kanthal-double-02ohm-p-15832.html,€8.50,€12.64 
3 x Authentic SMOK Novo 2 1.4ohm DC MTL Pod 2ml,https://www.cigabuy.com/3-x-authentic-smok-novo-2-14ohm-dc-mtl-pod-2ml-p-16077.html,€4.62,€12.61 
5 x Authentic Smok Nord Mesh Coils 0.6ohm,https://www.cigabuy.com/5-x-authentic-smok-nord-mesh-coils-06ohm-p-14374.html,€5.55,€11.74 
Authentic Lost Vape Centaurus DNA 250C 200W Box Mod - Ostrich NZL Abalone Shell,https://www.cigabuy.com/authentic-lost-vape-centaurus-dna-250c-200w-box-mod-ostrich-nzl-abalone-shell-p-18444.html,,
Authentic Lost Vape Centaurus DNA 250C 200W Box Mod - Black Crocodile Stabwood,https://www.cigabuy.com/authentic-lost-vape-centaurus-dna-250c-200w-box-mod-black-crocodile-stabwood-p-18441.html,,
Light Controlled Square LED Wall Night Lamp Bedroom Night Light,https://www.cigabuy.com/light-controlled-square-led-wall-night-lamp-bedroom-night-light-p-17030.html,€0.35,€0.89 
Authentic Uwell Caliburn KOKO 520mAh Pod Kit - Red,https://www.cigabuy.com/authentic-uwell-caliburn-koko-520mah-pod-kit-red-p-16140.html,,
Authentic Uwell Crown Pod 1250mAh Pod System Kit - Red,https://www.cigabuy.com/authentic-uwell-crown-pod-1250mah-pod-system-kit-red-p-16659.html,,
Authentic Vandyvape Mesh V2 RDA - Gunmetal,https://www.cigabuy.com/authentic-vandyvape-mesh-v2-rda-gunmetal-p-16664.html,€17.18,€28.67 
3 x Authentic SMOK Novo 2 1.4ohm DC MTL Pod 2ml,https://www.cigabuy.com/3-x-authentic-smok-novo-2-14ohm-dc-mtl-pod-2ml-p-15749.html,€3.30,€8.13 
Authentic Uwell Caliburn KOKO 520mAh Pod Kit - Gray,https://www.cigabuy.com/authentic-uwell-caliburn-koko-520mah-pod-kit-gray-p-16141.html,,
Authentic Uwell Crown 4 5/6ML Sub-ohm Tank Atomizer - Silver,https://www.cigabuy.com/authentic-uwell-crown-4-56ml-sub-ohm-tank-atomizer-silver-p-13398.html,,
Authentic Uwell MarsuPod PCC 1000mAh Pod System Kit - Black Blue,https://www.cigabuy.com/authentic-uwell-marsupod-pcc-1000mah-pod-system-kit-black-blue-p-16651.html,,
Authentic Dovpo Variant RDA 24mm - Silver,https://www.cigabuy.com/authentic-dovpo-variant-rda-24mm-silver-p-16701.html,,
Authentic THC Tauren Solo RDA 24mm - Gunmetal,https://www.cigabuy.com/authentic-thc-tauren-solo-rda-24mm-gunmetal-p-14334.html,,
Authentic THC Tauren Solo RDA 24mm - Silver,https://www.cigabuy.com/authentic-thc-tauren-solo-rda-24mm-silver-p-14335.html,,
Authentic Dovpo Topside Dual 200W Squonker Box Mod - Gunmetal,https://www.cigabuy.com/authentic-dovpo-topside-dual-200w-squonker-box-mod-gunmetal-p-14041.html,,
Authentic Cthulhu Mjolnir RDA 24MM - Black,https://www.cigabuy.com/authentic-cthulhu-mjolnir-rda-24mm-black-p-13676.html,,
3 x Authentic Vaporesso GT4 0.15Ω Cores Coil for NRG Tank Series,https://www.cigabuy.com/3-x-authentic-vaporesso-gt4-015Ω-cores-coil-for-nrg-tank-series-p-10916.html,€3.32,€7.66 
Replacement Artificial Jade Drip Tip for 510 Atomizer - White,https://www.cigabuy.com/replacement-artificial-jade-drip-tip-for-510-atomizer-white-p-10086.html,€1.98,€2.84 
5 x Authentic Eleaf HW-N 0.2Ω Replacement Head Coil,https://www.cigabuy.com/5-x-authentic-eleaf-hw-n-02Ω-replacement-head-coil-p-12347.html,€5.95,€9.73 
3 x Authentic SMOK TFV12 V12 Prince Mesh 0.15Ω Coils,https://www.cigabuy.com/3-x-authentic-smok-tfv12-v12-prince-mesh-015Ω-coils-p-12579.html,€5.68,€9.01 
3 x Authentic Horizon Falcon Replacement M2 Coil Head 0.16ohm,https://www.cigabuy.com/3-x-authentic-horizon-falcon-replacement-m2-coil-head-016ohm-p-13093.html,€6.61,€9.65 
Authentic Vaporesso GEN Nano 80W Kit 2000mAh - Blue,https://www.cigabuy.com/authentic-vaporesso-gen-nano-80w-kit-2000mah-blue-p-18966.html,€26.43,€37.98 
